#CHROM	POS
III	895655
III	895660
III	895677
III	895705
III	895711
III	895728
III	897165
III	897215
III	897228
III	897234
III	897260
III	907601
III	908136
III	908750
III	908751
III	925945
III	925955
III	925959
III	925977
III	929230
III	929284
III	954749
III	954787
III	954815
III	954819
III	967187
III	967212
III	967230
III	967257
III	967263
III	967271
III	1000612
III	1000645
III	1000664
III	1006204
III	1006220
III	1038086
III	1038107
III	1038152
III	1048589
III	1048637
III	1050248
III	1050254
III	1057545
III	1057689
III	1080503
III	1080505
III	1081219
III	1081261
III	1092802
III	1092808
III	1100884
III	1100935
III	1107345
III	1109083
III	1109134
III	1109206
III	1109264
III	1110801
III	1110802
III	1110803
III	1110806
III	1110927
III	1110928
III	1112475
III	1112483
III	1112527
III	1126786
III	1134108
III	1134177
III	1134910
III	1134912
III	1135068
III	1135150
III	1140339
III	1140598
III	1140667
III	1140669
III	1140929
III	1140930
III	1142160
III	1142256
III	1148031
III	1148055
III	1149269
III	1149276
III	1155421
III	1155422
III	1156169
III	1159373
III	1167976
III	1169358
III	1169379
III	1175513
III	1177227
III	1177293
III	1183512
III	1196253
III	1196272
III	1198002
III	1198041
III	1198101
III	1199433
III	1225510
III	1236762
III	1236766
III	1238857
III	1238974
III	1242564
III	1242669
III	1242787
III	1243044
III	1243996
III	1244012
III	1244020
III	1247746
III	1247763
III	1268479
III	1268483
III	1268507
III	1277845
III	1277899
III	1277910
III	1277914
III	1277920
III	1277942
III	1277947
III	1277957
III	1277958
III	1277961
III	1278124
III	1286861
III	1286937
III	1286939
III	1287005
III	1298693
III	1298708
III	1298709
III	1298713
III	1298726
III	1298728
III	1298750
III	1298757
III	1298760
III	1310931
III	1311021
III	1311051
III	1319252
III	1322374
III	1322384
III	1322416
III	1322418
III	1322433
III	1334167
III	1334206
III	1342551
III	1343852
III	1343861
III	1428662
III	1433870
III	1433890
III	1433903
III	1434775
III	1434783
III	1434796
III	1434811
III	1434814
III	1434869
III	1434880
III	1439364
III	1439403
III	1467380
III	1467381
III	1467384
III	1467650
III	1471769
III	1471794
III	1471798
III	1474822
III	1474849
III	1476422
III	1477113
III	1477116
III	1477164
III	1490293
III	1493455
III	1500069
III	1500099
III	1500101
III	1500262
III	1500277
III	1500725
III	1500773
III	1506723
III	1506729
III	1507920
III	1507960
III	1507973
III	1508006
III	1508929
III	1510664
III	1511644
III	1511660
III	1511664
III	1511665
III	1513598
III	1514993
III	1516313
III	1516322
III	1520239
III	1523611
III	1529055
III	1529083
III	1529736
III	1529762
III	1529774
III	1532201
III	1536541
III	1537942
III	1538198
III	1539703
III	1545438
III	1546645
III	1546698
III	1549962
III	1549963
III	1550015
III	1554907
III	1557435
III	1557468
III	1557487
III	1561985
III	1565144
III	1565145
III	1565851
III	1571093
III	1571382
III	1571401
III	1575703
III	1576144
III	1578097
III	1584867
III	1586102
III	1586644
III	1588994
III	1601639
III	1601649
III	1601747
III	1601750
III	1601759
III	1601802
III	1606038
III	1606087
III	1609338
III	1611284
III	1613761
III	1613808
III	1620570
III	1620581
III	1627184
III	1627226
III	1627270
III	1627722
III	1627734
III	1636223
III	1637848
III	1648476
III	1648503
III	1652563
III	1677076
III	1677558
III	1677564
III	1677590
III	1677662
III	1697795
III	1697798
III	1697855
III	1697891
III	1697897
III	1702845
III	1702847
III	1702886
III	1702903
III	1711751
III	1711796
III	1716673
III	1716837
III	1719194
III	1719332
III	1720031
III	1732738
III	1733742
III	1743404
III	1745497
III	1746050
III	1747719
III	1747723
III	1747794
III	1747830
III	1757699
III	1769953
III	1773666
III	1773710
III	1778149
III	1778257
III	1778273
III	1778275
III	1779529
III	1780395
III	1794433
III	1799839
III	1803355
III	1809287
III	1813339
III	1818850
III	1825040
III	1825125
III	1826628
III	1832667
III	1835788
III	1835813
III	1838918
III	1841702
III	1842885
III	1843083
III	1843118
III	1843123
III	1844279
III	1852166
III	1860548
III	1862906
III	1864589
III	1868826
III	1872294
III	1872295
III	1875367
III	1876078
III	1879362
III	1879593
III	1894485
III	1896151
III	1896185
III	1896684
III	1896765
III	1897594
III	1897611
III	1897612
III	1897620
III	1899864
III	1899894
III	1911954
III	1912007
III	1912027
III	1917509
III	1917513
III	1917539
III	1920435
III	1920440
III	1920448
III	1920887
III	1920912
III	1920913
III	1923186
III	1923221
III	1923287
III	1924436
III	1924810
III	1925879
III	1926121
III	1926884
III	1927130
III	1927249
III	1929671
III	1931200
III	1931703
III	1937391
III	1940715
III	1940743
III	1945312
III	1946504
III	1946791
III	1949890
III	1950015
III	1950784
III	1956322
III	1959243
III	1959280
III	1959282
III	1980308
III	1980906
III	1981006
III	1990258
III	1990273
III	1990276
III	1991455
III	1991475
III	1991581
III	1993360
III	2005051
III	2021439
III	2021440
III	2021441
III	2021517
III	2023975
III	2033169
III	2036107
III	2037910
III	2039716
III	2039943
III	2057076
III	2059416
III	2068234
III	2068376
III	2068398
III	2070530
III	2070531
III	2077614
III	2092394
III	2099312
III	2099369
III	2100161
III	2103585
III	2103590
III	2103595
III	2103598
III	2103737
III	2104674
III	2104701
III	2105118
III	2105142
III	2105715
III	2105755
III	2106680
III	2106688
III	2107050
III	2129444
III	2130431
III	2130443
III	2133984
III	2133985
III	2134043
III	2135799
III	2135801
III	2135808
III	2135846
III	2137373
III	2137628
III	2138690
III	2141477
III	2141486
III	2150664
III	2150702
III	2150710
III	2151663
III	2151689
III	2151713
III	2160982
III	2161001
III	2168017
III	2173687
III	2173720
III	2173842
III	2173857
III	2192356
III	2196364
III	2196384
III	2202995
III	2203074
III	2203342
III	2211642
III	2213294
III	2217624
III	2226732
III	2226783
III	2226859
III	2240682
III	2240685
III	2240691
III	2240719
III	2245818
III	2248272
III	2257195
III	2279413
III	2280774
III	2280804
III	2281546
III	2285224
III	2285295
III	2289393
III	2304001
III	2306408
III	2322515
III	2329032
III	2329107
III	2337542
III	2345384
III	2348283
III	2348352
III	2348355
III	2349822
III	2350576
III	2350582
III	2351233
III	2351263
III	2368896
III	2368921
III	2383830
III	2383879
III	2391400
III	2391410
III	2393335
III	2393394
III	2412992
III	2422403
III	2422416
III	2425733
III	2443646
III	2475263
III	2476965
III	2479006
III	2482055
III	2484490
III	2484733
III	2484734
III	2484750
III	2484759
III	2484793
III	2485729
III	2486292
III	2492744
III	2494297
III	2494361
III	2518995
III	2519001
III	2519052
III	2519082
III	2519088
III	2519097
III	2519127
III	2519151
III	2522268
III	2522301
III	2522436
III	2522439
III	2523259
III	2530675
III	2532296
III	2532356
III	2532387
III	2532402
III	2537019
III	2537030
III	2537070
III	2539226
III	2539228
III	2539235
III	2541825
III	2541910
III	2562967
III	2570251
III	2570270
III	2576570
III	2578338
III	2580960
III	2581045
III	2589314
III	2590732
III	2595188
III	2595237
III	2597546
III	2597594
III	2603026
III	2603081
III	2605333
III	2605340
III	2605397
III	2606485
III	2611108
III	2613484
III	2613711
III	2613712
III	2622216
III	2622217
III	2627046
III	2627048
III	2638289
III	2643874
III	2659566
III	2681675
III	2682099
III	2683721
III	2683725
III	2683780
III	2685627
III	2697446
III	2708022
III	2708101
III	2708125
III	2708138
III	2708774
III	2708978
III	2709071
III	2709095
III	2713963
III	2713992
III	2724756
III	2724841
III	2724866
III	2734374
III	2736988
III	2738285
III	2764897
III	2775769
III	2781119
III	2788747
III	2788756
III	2798459
III	2798494
III	2800735
III	2800754
III	2800762
III	2800839
III	2800880
III	2800884
III	2807113
III	2807137
III	2807149
III	2807158
III	2807201
III	2807202
III	2812665
III	2818158
III	2822291
III	2825216
III	2825260
III	2830940
III	2847144
III	2847149
III	2847204
III	2847619
III	2847638
III	2847758
III	2847759
III	2847779
III	2848438
III	2848471
III	2851729
III	2851790
III	2852526
III	2860071
III	2862419
III	2863770
III	2863781
III	2864025
III	2866333
III	2892867
III	2892873
III	2892911
III	2912702
III	2917003
III	2918812
III	2922955
III	2944024
III	2944490
III	2945670
III	2951529
III	2952546
III	2952547
III	2952897
III	2960047
III	2965634
III	2983002
III	2983031
III	2983128
III	2986903
III	2987020
III	2994271
III	2995604
III	2995606
III	2995647
III	2995695
III	2995731
III	2995774
III	3003579
III	3006727
III	3007413
III	3023247
III	3026175
III	3026204
III	3026225
III	3027960
III	3039025
III	3039121
III	3044366
III	3051802
III	3052328
III	3054206
III	3062206
III	3062279
III	3062285
III	3067553
III	3083470
III	3083626
III	3085985
III	3087535
III	3087581
III	3087584
III	3088828
III	3088861
III	3091354
III	3092107
III	3093274
III	3093316
III	3098758
III	3103015
III	3103016
III	3103124
III	3103146
III	3103196
III	3105304
III	3106586
III	3106634
III	3106655
III	3106697
III	3106750
III	3106800
III	3106908
III	3106909
III	3106910
III	3107003
III	3109430
III	3112310
III	3115942
III	3127188
III	3142482
III	3142514
III	3152270
III	3155392
III	3155399
III	3155419
III	3155420
III	3161808
III	3161811
III	3161911
III	3177020
III	3185245
III	3185646
III	3187266
III	3191195
III	3203109
III	3203225
III	3203233
III	3209040
III	3210294
III	3214310
III	3214401
III	3214402
III	3214434
III	3216089
III	3237969
III	3242017
III	3242101
III	3243397
III	3243874
III	3243900
III	3249591
III	3253792
III	3253855
III	3255057
III	3256950
III	3269111
III	3286923
III	3286928
III	3290498
III	3290581
III	3296470
III	3296473
III	3302436
III	3302881
III	3302896
III	3302925
III	3307185
III	3307257
III	3310871
III	3310901
III	3314649
III	3320367
III	3327952
III	3344987
III	3363767
III	3367817
III	3373710
III	3375321
III	3378877
III	3378921
III	3379362
III	3380945
III	3399421
III	3402059
III	3412201
III	3420817
III	3421004
III	3421109
III	3421143
III	3427909
III	3430057
III	3430094
III	3430470
III	3430571
III	3432572
III	3434128
III	3441445
III	3466083
III	3472538
III	3473706
III	3484663
III	3487257
III	3487258
III	3490853
III	3498901
III	3501758
III	3501775
III	3509932
III	3520629
III	3521035
III	3533791
III	3575050
III	3575058
III	3575128
III	3576233
III	3576245
III	3576301
III	3576313
III	3578163
III	3578706
III	3587416
III	3587461
III	3587485
III	3595793
III	3595800
III	3600230
III	3600285
III	3608922
III	3608933
III	3610376
III	3610456
III	3611416
III	3614477
III	3618213
III	3618232
III	3618308
III	3620260
III	3620340
III	3622278
III	3622310
III	3622434
III	3627021
III	3633894
III	3635037
III	3635077
III	3641489
III	3641587
III	3646773
III	3646774
III	3671252
III	3675522
III	3704817
III	3704821
III	3711352
III	3720480
III	3771827
III	3791900
III	3791930
III	3792310
III	3829360
III	3833274
III	3834473
III	3834558
III	3883220
III	3894308
III	3900569
III	3911256
III	3931401
III	3931736
III	3954882
III	3956659
III	3981873
III	3990538
III	4000601
III	4029870
III	4056990
III	4078598
III	4086235
III	4100764
III	4106588
III	4152513
III	4189252
III	4210397
III	4210604
III	4258508
III	4284573
III	4346957
III	4366037
III	4366103
III	4393004
III	4396084
III	4398726
III	4453784
III	4457200
III	4487501
III	4507532
III	4515773
III	4525050
III	4540027
III	4541012
III	4553579
III	4553614
III	4556025
III	4556114
III	4558397
III	4577417
III	4582187
III	4586757
III	4604125
III	4613994
III	4613998
III	4614013
III	4625538
III	4671815
III	4672748
III	4677262
III	4681429
III	4695611
III	4698040
III	4726347
III	4746793
III	4786348
III	4797505
III	4797507
III	4797508
III	4804706
III	4817361
III	4827534
III	4831233
III	4833647
III	4833675
III	4836122
III	4846153
III	4853608
III	4873431
III	4882563
III	4887874
III	4889346
III	4922810
III	4922813
III	4958977
III	4983091
III	4983093
III	5006046
III	5044878
III	5083195
III	5088273
III	5093668
III	5105139
III	5112678
III	5112790
III	5117058
III	5132129
III	5145343
III	5145355
III	5148521
III	5151005
III	5152584
III	5156599
III	5157846
III	5181514
III	5182756
III	5185185
III	5193801
III	5193839
III	5193850
III	5196034
III	5225980
III	5237913
III	5253421
III	5260055
III	5266297
III	5269866
III	5279667
III	5295445
III	5298637
III	5304493
III	5311093
III	5329750
III	5339454
III	5369141
III	5383238
III	5417931
III	5429052
III	5432601
III	5504149
III	5538076
III	5540387
III	5541319
III	5545481
III	5554123
III	5555783
III	5556283
III	5566249
III	5596141
III	5608608
III	5615394
III	5617374
III	5669292
III	5673019
III	5674079
III	5695333
III	5695460
III	5707048
III	5716511
III	5721161
III	5735978
III	5761316
III	5769703
III	5771002
III	5789920
III	5793371
III	5803345
III	5807953
III	5808002
III	5811436
III	5815620
III	5815652
III	5815730
III	5823451
III	5834722
III	5836214
III	5839170
III	5854619
III	5856978
III	5857076
III	5879168
III	5906024
III	5913412
III	5923833
III	5942259
III	5951154
III	5951991
III	5952773
III	5980443
III	5996648
III	6012810
III	6016020
III	6016035
III	6050185
III	6060397
III	6061369
III	6062434
III	6062495
III	6078562
III	6078564
III	6078615
III	6084842
III	6084852
III	6090573
III	6097259
III	6103736
III	6103772
III	6132549
III	6166957
III	6221745
III	6221778
III	6226366
III	6232705
III	6234067
III	6256825
III	6260476
III	6262051
III	6262052
III	6273022
III	6273923
III	6331264
III	6344536
III	6386303
III	6405989
III	6417058
III	6420981
III	6439257
III	6445783
III	6446140
III	6473712
III	6494657
III	6605966
III	6608243
III	6610755
III	6610763
III	6616780
III	6619372
III	6623029
III	6623178
III	6635994
III	6655240
III	6656212
III	6671849
III	6673013
III	6676431
III	6706142
III	6706582
III	6711223
III	6729349
III	6732489
III	6733956
III	6737582
III	6765496
III	6766877
III	6777551
III	6777557
III	6777560
III	6777576
III	6777581
III	6801922
III	6806658
III	6809583
III	6825918
III	6825937
III	6834984
III	6860104
III	6867420
III	6871528
III	6873810
III	6873899
III	6904226
III	6904320
III	6905746
III	6907955
III	6908093
III	6910459
III	6912411
III	6912543
III	6914752
III	6914753
III	6936032
III	6963209
III	6964782
III	6977215
III	6979634
III	6980542
III	6980544
III	6980547
III	6981124
III	6987685
III	7008914
III	7022119
III	7028011
III	7044759
III	7044766
III	7044774
III	7045360
III	7049579
III	7049624
III	7049662
III	7051059
III	7057749
III	7057904
III	7062759
III	7063041
III	7063104
III	7064189
III	7073486
III	7079074
III	7079075
III	7093417
III	7095679
III	7112108
III	7112155
III	7115612
III	7115712
III	7115740
III	7120445
III	7131293
III	7140353
III	7140494
III	7140507
III	7140526
III	7141363
III	7141460
III	7142286
III	7142337
III	7148911
III	7150473
III	7150531
III	7154137
III	7154150
III	7154177
III	7154205
III	7154588
III	7155168
III	7156001
III	7160024
III	7160108
III	7160128
III	7160725
III	7162275
III	7162308
III	7198324
III	7206616
III	7219587
III	7220408
III	7225045
III	7226494
III	7229752
III	7253613
III	7265764
III	7266702
III	7280825
III	7281264
III	7285288
III	7290104
III	7290224
III	7294322
III	7294486
III	7295438
III	7301060
III	7304769
III	7304932
III	7311058
III	7317106
III	7317875
III	7318208
III	7319742
III	7326012
III	7327765
III	7335780
III	7342242
III	7356372
III	7357953
III	7372395
III	7374119
III	7382363
III	7382542
III	7384022
III	7384026
III	7396864
III	7396867
III	7398544
III	7459692
III	7461542
III	7478727
III	7494704
III	7501129
III	7514574
III	7534664
III	7535104
III	7535207
III	7540435
III	7559160
III	7565442
III	7573443
III	7579873
III	7579967
III	7588000
III	7588026
III	7605002
III	7619752
III	7620724
III	7622478
III	7635381
III	7635400
III	7644777
III	7663508
III	7741054
III	7742210
III	7742986
III	7743564
III	7743649
III	7744971
III	7752538
III	7753852
III	7753896
III	7754803
III	7754926
III	7762061
III	7766366
III	7776039
III	7791558
III	7793259
III	7806650
III	7819393
III	7822267
III	7822268
III	7823032
III	7837488
III	7851345
III	7851951
III	7858043
III	7872867
III	7889982
III	7909632
III	7921414
III	7945744
III	7951486
III	7972020
III	7972021
III	7972022
III	7973800
III	7981306
III	8008169
III	8010710
III	8034186
III	8052717
III	8052751
III	8115166
III	8131577
III	8148593
III	8191053
III	8222756
III	8250144
III	8280658
III	8316966
III	8316967
III	8328969
III	8376630
III	8383672
III	8388464
III	8392233
III	8411883
III	8414588
III	8430808
III	8449028
III	8468522
III	8470525
III	8472115
III	8472153
III	8526402
III	8547693
III	8552616
III	8552674
III	8553887
III	8553888
III	8569597
III	8576115
III	8590152
III	8590237
III	8591928
III	8604233
III	8608646
III	8613000
III	8685639
III	8700608
III	8700611
III	8700616
III	8702110
III	8734062
III	8737944
III	8771659
III	8774495
III	8781503
III	8781504
III	8781598
III	8784179
III	8784864
III	8786929
III	8787039
III	8787573
III	8787883
III	8792329
III	8792331
III	8808084
III	8808124
III	8809203
III	8817605
III	8826806
III	8826810
III	8834279
III	8835435
III	8845632
III	8847350
III	8873790
III	8881802
III	8891530
III	8896938
III	8901710
III	8920680
III	8920819
III	8920820
III	8920824
III	8924761
III	8962229
III	8962230
III	8965772
III	9012690
III	9015948
III	9016243
III	9017897
III	9022296
III	9045048
III	9072690
III	9076918
III	9076940
III	9079948
III	9107251
III	9109018
III	9127327
III	9156613
III	9203275
III	9219144
III	9220796
III	9237996
III	9238205
III	9263321
III	9266667
III	9288714
III	9288715
III	9288716
III	9314028
III	9343305
III	9358466
III	9363711
III	9384798
III	9384934
III	9403393
III	9433294
III	9433387
III	9438152
III	9506163
III	9550779
III	9593577
III	9595728
III	9597394
III	9606137
III	9614449
III	9646382
III	9649800
III	9678594
III	9687889
III	9730005
III	9764628
III	9769411
III	9769412
III	9774958
III	9774984
III	9775068
III	9780526
III	9789177
III	9799884
III	9804401
III	9804423
III	9810866
III	9833822
III	9833947
III	9841859
III	9844611
III	9849218
III	9858358
III	9858791
III	9862500
III	9863781
III	9870812
III	9879394
III	9881845
III	9892460
III	9892479
III	9892896
III	9892937
III	9897360
III	9898924
III	9909009
III	9909035
III	9909423
III	9928202
III	9928342
III	9937662
III	9937671
III	9937731
III	9938250
III	9941438
III	9942136
III	9942139
III	9942161
III	9942193
III	9943750
III	9943753
III	9943759
III	9943808
III	9946812
III	9972089
III	9989361
III	9989408
III	10016382
III	10028891
III	10031480
III	10049240
III	10058650
III	10069223
III	10069771
III	10072001
III	10076802
III	10117116
III	10117689
III	10118340
III	10122193
III	10129546
III	10149167
III	10149168
III	10155556
III	10157473
III	10160777
III	10161997
III	10162080
III	10165171
III	10172604
III	10172612
III	10183044
III	10192024
III	10197704
III	10201075
III	10254050
III	10254055
III	10254094
III	10257325
III	10260130
III	10263957
III	10266208
III	10266225
III	10268006
III	10271025
III	10275321
III	10275339
III	10279113
III	10287904
III	10295609
III	10301222
III	10301251
III	10301274
III	10305752
III	10305849
III	10309623
III	10310123
III	10317940
III	10318699
III	10361386
III	10375193
III	10380762
III	10380768
III	10380895
III	10387934
III	10387967
III	10387989
III	10388240
III	10388308
III	10388366
III	10399357
III	10406534
III	10409555
III	10419779
III	10431963
III	10446772
III	10451660
III	10451661
III	10451804
III	10451824
III	10452388
III	10456921
III	10456922
III	10470134
III	10473394
III	10485014
III	10496380
III	10497544
III	10523667
III	10523705
III	10537141
III	10537507
III	10540370
III	10550188
III	10560741
III	10561836
III	10561936
III	10569325
III	10572258
III	10574805
III	10574878
III	10583506
III	10584208
III	10584731
III	10596314
III	10600950
III	10600951
III	10602086
III	10607069
III	10608356
III	10615137
III	10616700
III	10616885
III	10619681
III	10625979
III	10626121
III	10648465
III	10648533
III	10652221
III	10671882
III	10682398
III	10693241
III	10694229
III	10694316
III	10696909
III	10697471
III	10699542
III	10710127
III	10715884
III	10717260
III	10718964
III	10725132
III	10727130
III	10728243
III	10728578
III	10730007
III	10731446
III	10731484
III	10737546
III	10737662
III	10740412
III	10753146
III	10753152
III	10753458
III	10758659
III	10758791
III	10759953
III	10762775
III	10762781
III	10764030
III	10764084
III	10773690
III	10775048
III	10775158
III	10787266
III	10788987
III	10789464
III	10790885
III	10791577
III	10799883
III	10811060
III	10815799
III	10820568
III	10820586
III	10823037
III	10823057
III	10857252
III	10857514
III	10857539
III	10857654
III	10857788
III	10872422
III	10876153
III	10876213
III	10877871
III	10877876
III	10880074
III	10883057
III	10883146
III	10883196
III	10884043
III	10887261
III	10887324
III	10887342
III	10895178
III	10896525
III	10905928
III	10909658
III	10909705
III	10911878
III	10921638
III	10923103
III	10923162
III	10923165
III	10923221
III	10923372
III	10923418
III	10928591
III	10928822
III	10928865
III	10934569
III	10935461
III	10935522
III	10947497
III	10950657
III	10958667
III	10961695
III	10980956
III	10984200
III	10985498
III	10985499
III	10985513
III	10988403
III	11002524
III	11022514
III	11025546
III	11036280
III	11036435
III	11040643
III	11044028
III	11044149
III	11047838
III	11047883
III	11048579
III	11048620
III	11050014
III	11053946
III	11054044
III	11054093
III	11056946
III	11057103
III	11057209
III	11059778
III	11059929
III	11059930
III	11059931
III	11059932
III	11059934
III	11062275
III	11068944
III	11069038
III	11072143
III	11075251
III	11076285
III	11076351
III	11076380
III	11076432
III	11098616
III	11128137
III	11150639
III	11172657
III	11172780
III	11179409
III	11186882
III	11187566
III	11187986
III	11187993
III	11189686
III	11193318
III	11195353
III	11195970
III	11201133
III	11216566
III	11221250
III	11241330
III	11241333
III	11246698
III	11246778
III	11247636
III	11247654
III	11256129
III	11266265
III	11266353
III	11277052
III	11277076
III	11277102
III	11277166
III	11279924
III	11281364
III	11281376
III	11283647
III	11283684
III	11283757
III	11283780
III	11283787
III	11283794
III	11289786
III	11308325
III	11308359
III	11315920
III	11320179
III	11320334
III	11321560
III	11326581
III	11326596
III	11336577
III	11336581
III	11336583
III	11372338
III	11379451
III	11380954
III	11385996
III	11386029
III	11405920
III	11405955
III	11423215
III	11436921
III	11445452
III	11451358
III	11451360
III	11451361
III	11460603
III	11488995
III	11490749
III	11490772
III	11499581
III	11529162
III	11541945
III	11541967
III	11543150
III	11543151
III	11543239
III	11544941
III	11545036
III	11557548
III	11572830
III	11578659
III	11588901
III	11613259
III	11618517
III	11622391
III	11648265
III	11648957
III	11656035
III	11656723
III	11665894
III	11673903
III	11674030
III	11679246
III	11679427
III	11681326
III	11690801
III	11698660
III	11703149
III	11706973
III	11707025
III	11707039
III	11707040
III	11707115
III	11708726
III	11711201
III	11711228
III	11717150
III	11717309
III	11724040
III	11724043
III	11724067
III	11724208
III	11730948
III	11740848
III	11740866
III	11740880
III	11740930
III	11760427
III	11764033
III	11766488
III	11766528
III	11766530
III	11774789
III	11774821
III	11774940
III	11780814
III	11780857
III	11784159
III	11785607
III	11786595
III	11789934
III	11789975
III	11792690
III	11811682
III	11820342
III	11820351
III	11820370
III	11829182
III	11829191
III	11829423
III	11829741
III	11829756
III	11839474
III	11851392
III	11851393
III	11851394
III	11853237
III	11853265
III	11853389
III	11864141
III	11877795
III	11896027
III	11896072
III	11911771
III	11917594
III	11917657
III	11931395
III	11931414
III	11935448
III	11935456
III	11935569
III	11951900
III	11951902
III	11951956
III	11952000
III	11954285
III	11954286
III	11958723
III	11958724
III	11958725
III	11963665
III	11973250
III	11973251
III	11974037
III	11974125
III	11977281
III	11977282
III	11985675
III	11987625
III	11991817
III	12007182
III	12009448
III	12023454
III	12048473
III	12048496
III	12050787
III	12052551
III	12052566
III	12080737
III	12081983
III	12081995
III	12099801
III	12100697
III	12100741
III	12102961
III	12139359
III	12153552
III	12156465
III	12156525
III	12156596
III	12199963
III	12199996
III	12200033
III	12200535
III	12200596
III	12203901
III	12223620
III	12223732
III	12224212
III	12224243
III	12229475
III	12249904
III	12250606
III	12250695
III	12256631
III	12273787
III	12280614
III	12282043
III	12283232
III	12288684
III	12288943
III	12300194
III	12310211
III	12310215
III	12310227
III	12310251
III	12311504
III	12327025
III	12327075
III	12327141
III	12327164
III	12329490
III	12340987
III	12345713
III	12349233
III	12361979
III	12362024
III	12370223
III	12370257
III	12379306
III	12379323
III	12401595
III	12416861
III	12429291
III	12429292
III	12437054
III	12439395
III	12439396
III	12449214
III	12453252
III	12453257
III	12453275
III	12454868
III	12454882
III	12456393
III	12456712
III	12458471
III	12461544
III	12463371
III	12463702
III	12465644
III	12465744
III	12492922
III	12492964
III	12495639
III	12496879
III	12500236
III	12504956
III	12505034
III	12505066
III	12505068
III	12506046
III	12506150
III	12511454
III	12511494
III	12511502
III	12512473
III	12516974
III	12525008
III	12526398
III	12529042
III	12529054
III	12529195
III	12529405
III	12537350
III	12539529
III	12539531
III	12553616
III	12553971
III	12571580
III	12574682
III	12608392
III	12613203
III	12626374
III	12641543
III	12641685
III	12644595
III	12644648
III	12644698
III	12650509
III	12662886
III	12662931
III	12665369
III	12692612
III	12702440
III	12714761
III	12714894
III	12718465
III	12735382
III	12746489
III	12746592
III	12785743
III	12799217
III	12805063
III	12805385
III	12805440
III	12805445
III	12811214
III	12829356
III	12838450
III	12845158
III	12868204
III	12868279
III	12877778
III	12889580
III	12889583
III	12893068
III	12921061
III	12937142
III	12943803
III	12949859
III	12950231
III	12950952
III	12955461
III	12969272
III	13012130
III	13012228
III	13022337
III	13022696
III	13035544
III	13035604
III	13037317
III	13044743
III	13057110
III	13059534
III	13072100
III	13093659
III	13093681
III	13096667
III	13096844
III	13109606
III	13112211
III	13112247
III	13112467
III	13141549
III	13196736
III	13208614
III	13286707
III	13319454
III	13338874
III	13340969
III	13341099
III	13348879
III	13351355
III	13369223
III	13382991
III	13393572
III	13393942
III	13396024
III	13423102
III	13450519
III	13463856
III	13464918
III	13491437
III	13504113
III	13514616
III	13547926
III	13547927
III	13547928
III	13574173
III	13629830
III	13639645
III	13657121
III	13668249
III	13690731
III	13697193
III	13697209
III	13726346
III	13769867
III	13769949
IV	122112
IV	129823
IV	140782
IV	168958
IV	215312
IV	237271
IV	253523
IV	261585
IV	273168
IV	303840
IV	304776
IV	311701
IV	324955
IV	345272
IV	361093
IV	364946
IV	389016
IV	401820
IV	419802
IV	419847
IV	423582
IV	430747
IV	430800
IV	432958
IV	434049
IV	436656
IV	455658
IV	459136
IV	480801
IV	493735
IV	504176
IV	507531
IV	513334
IV	513335
IV	513399
IV	513488
IV	517658
IV	517711
IV	520358
IV	527961
IV	528535
IV	528538
IV	528539
IV	528541
IV	540360
IV	542254
IV	543412
IV	543910
IV	556495
IV	556612
IV	565076
IV	570777
IV	570781
IV	572125
IV	577864
IV	578340
IV	582701
IV	586180
IV	616030
IV	629841
IV	629864
IV	631789
IV	631945
IV	635073
IV	640464
IV	640738
IV	649983
IV	653285
IV	670333
IV	679131
IV	688660
IV	688765
IV	688770
IV	710139
IV	714462
IV	729926
IV	729989
IV	731586
IV	734642
IV	734644
IV	734770
IV	741092
IV	741163
IV	745312
IV	746794
IV	748819
IV	753331
IV	755507
IV	755508
IV	763776
IV	763856
IV	763928
IV	763929
IV	763930
IV	766600
IV	766673
IV	766704
IV	766975
IV	767032
IV	767134
IV	775676
IV	782737
IV	790903
IV	791893
IV	792275
IV	793910
IV	802212
IV	803215
IV	804138
IV	804207
IV	806605
IV	828109
IV	828129
IV	828149
IV	830753
IV	833282
IV	833331
IV	843563
IV	844609
IV	845800
IV	845848
IV	848036
IV	850239
IV	851100
IV	859321
IV	859352
IV	859407
IV	873671
IV	882436
IV	882440
IV	882493
IV	923711
IV	923767
IV	926631
IV	929052
IV	929665
IV	931948
IV	931956
IV	932090
IV	935123
IV	937336
IV	940516
IV	948185
IV	948188
IV	948191
IV	948229
IV	965688
IV	965702
IV	970022
IV	970089
IV	971938
IV	973451
IV	973963
IV	973965
IV	979267
IV	979329
IV	983248
IV	998667
IV	1000825
IV	1000957
IV	1008598
IV	1010403
IV	1016203
IV	1018947
IV	1018961
IV	1018975
IV	1024470
IV	1027602
IV	1031925
IV	1032079
IV	1047611
IV	1049938
IV	1049991
IV	1049999
IV	1064806
IV	1064829
IV	1069267
IV	1069322
IV	1070833
IV	1078026
IV	1086063
IV	1089786
IV	1089853
IV	1091116
IV	1091133
IV	1091143
IV	1091178
IV	1092902
IV	1092903
IV	1092908
IV	1093417
IV	1093418
IV	1119852
IV	1127222
IV	1127229
IV	1128496
IV	1128675
IV	1128679
IV	1128681
IV	1129984
IV	1130026
IV	1130027
IV	1135094
IV	1135100
IV	1135229
IV	1141959
IV	1143417
IV	1144584
IV	1144698
IV	1150505
IV	1150551
